,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,649
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1475
weekly_icu_admissions_per_million,1475
weekly_hosp_admissions,1505
weekly_hosp_admissions_per_million,1505
total_tests,992
new_tests,1077
total_tests_per_thousand,992
new_tests_per_thousand,1077
new_tests_smoothed,839
new_tests_smoothed_per_thousand,839
positive_rate,839
tests_per_case,839
tests_units,832
total_vaccinations,481
people_vaccinated,481
people_fully_vaccinated,500
total_boosters,722
new_vaccinations,545
new_vaccinations_smoothed,398
total_vaccinations_per_hundred,481
people_vaccinated_per_hundred,481
people_fully_vaccinated_per_hundred,500
total_boosters_per_hundred,722
new_vaccinations_smoothed_per_million,398
new_people_vaccinated_smoothed,398
new_people_vaccinated_smoothed_per_hundred,398
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
