,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,661
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1118
new_tests,1200
total_tests_per_thousand,1118
new_tests_per_thousand,1200
new_tests_smoothed,1000
new_tests_smoothed_per_thousand,1000
positive_rate,1000
tests_per_case,1000
tests_units,993
total_vaccinations,1312
people_vaccinated,1312
people_fully_vaccinated,1333
total_boosters,1606
new_vaccinations,1318
new_vaccinations_smoothed,642
total_vaccinations_per_hundred,1312
people_vaccinated_per_hundred,1312
people_fully_vaccinated_per_hundred,1333
total_boosters_per_hundred,1606
new_vaccinations_smoothed_per_million,642
new_people_vaccinated_smoothed,642
new_people_vaccinated_smoothed_per_hundred,642
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1649
excess_mortality_cumulative,1649
excess_mortality,1649
excess_mortality_cumulative_per_million,1649
