,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,646
icu_patients,469
icu_patients_per_million,469
hosp_patients,522
hosp_patients_per_million,522
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,487
weekly_hosp_admissions_per_million,487
total_tests,818
new_tests,818
total_tests_per_thousand,818
new_tests_per_thousand,818
new_tests_smoothed,809
new_tests_smoothed_per_thousand,809
positive_rate,833
tests_per_case,833
tests_units,802
total_vaccinations,1528
people_vaccinated,1528
people_fully_vaccinated,1531
total_boosters,1538
new_vaccinations,1674
new_vaccinations_smoothed,659
total_vaccinations_per_hundred,1528
people_vaccinated_per_hundred,1528
people_fully_vaccinated_per_hundred,1531
total_boosters_per_hundred,1538
new_vaccinations_smoothed_per_million,659
new_people_vaccinated_smoothed,659
new_people_vaccinated_smoothed_per_hundred,659
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
