,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,666
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1395
new_tests,1578
total_tests_per_thousand,1395
new_tests_per_thousand,1578
new_tests_smoothed,882
new_tests_smoothed_per_thousand,882
positive_rate,882
tests_per_case,882
tests_units,875
total_vaccinations,1605
people_vaccinated,1618
people_fully_vaccinated,1620
total_boosters,1643
new_vaccinations,1674
new_vaccinations_smoothed,695
total_vaccinations_per_hundred,1605
people_vaccinated_per_hundred,1618
people_fully_vaccinated_per_hundred,1620
total_boosters_per_hundred,1643
new_vaccinations_smoothed_per_million,695
new_people_vaccinated_smoothed,695
new_people_vaccinated_smoothed_per_hundred,695
stringency_index,582
extreme_poverty,1674
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1659
excess_mortality_cumulative,1659
excess_mortality,1659
excess_mortality_cumulative_per_million,1659
