,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,662
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1153
new_tests,1265
total_tests_per_thousand,1153
new_tests_per_thousand,1265
new_tests_smoothed,855
new_tests_smoothed_per_thousand,855
positive_rate,855
tests_per_case,864
tests_units,848
total_vaccinations,1615
people_vaccinated,1612
people_fully_vaccinated,1624
total_boosters,1644
new_vaccinations,1670
new_vaccinations_smoothed,821
total_vaccinations_per_hundred,1615
people_vaccinated_per_hundred,1612
people_fully_vaccinated_per_hundred,1624
total_boosters_per_hundred,1644
new_vaccinations_smoothed_per_million,821
new_people_vaccinated_smoothed,821
new_people_vaccinated_smoothed_per_hundred,821
stringency_index,582
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
