,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,702
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1664
new_tests,1664
total_tests_per_thousand,1664
new_tests_per_thousand,1664
new_tests_smoothed,1611
new_tests_smoothed_per_thousand,1611
positive_rate,1611
tests_per_case,1611
tests_units,1604
total_vaccinations,1619
people_vaccinated,1623
people_fully_vaccinated,1627
total_boosters,1656
new_vaccinations,1674
new_vaccinations_smoothed,807
total_vaccinations_per_hundred,1619
people_vaccinated_per_hundred,1623
people_fully_vaccinated_per_hundred,1627
total_boosters_per_hundred,1656
new_vaccinations_smoothed_per_million,807
new_people_vaccinated_smoothed,807
new_people_vaccinated_smoothed_per_hundred,807
stringency_index,1674
female_smokers,1674
male_smokers,1674
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
