,0
total_cases,3
new_cases,3
new_cases_smoothed,8
total_deaths,3
new_deaths,3
new_deaths_smoothed,8
total_cases_per_million,3
new_cases_per_million,3
new_cases_smoothed_per_million,8
total_deaths_per_million,3
new_deaths_per_million,3
new_deaths_smoothed_per_million,8
reproduction_rate,633
icu_patients,50
icu_patients_per_million,50
hosp_patients,50
hosp_patients_per_million,50
weekly_icu_admissions,339
weekly_icu_admissions_per_million,339
weekly_hosp_admissions,198
weekly_hosp_admissions_per_million,198
total_tests,828
new_tests,830
total_tests_per_thousand,828
new_tests_per_thousand,830
new_tests_smoothed,834
new_tests_smoothed_per_thousand,834
positive_rate,835
tests_per_case,835
tests_units,827
total_vaccinations,639
people_vaccinated,639
people_fully_vaccinated,647
total_boosters,899
new_vaccinations,656
new_vaccinations_smoothed,623
total_vaccinations_per_hundred,639
people_vaccinated_per_hundred,639
people_fully_vaccinated_per_hundred,647
total_boosters_per_hundred,899
new_vaccinations_smoothed_per_million,623
new_people_vaccinated_smoothed,623
new_people_vaccinated_smoothed_per_hundred,623
stringency_index,585
handwashing_facilities,1677
excess_mortality_cumulative_absolute,1468
excess_mortality_cumulative,1468
excess_mortality,1468
excess_mortality_cumulative_per_million,1468
