,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,660
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1488
new_tests,1571
total_tests_per_thousand,1488
new_tests_per_thousand,1571
new_tests_smoothed,1243
new_tests_smoothed_per_thousand,1243
positive_rate,1244
tests_per_case,1246
tests_units,1236
total_vaccinations,1327
people_vaccinated,1327
people_fully_vaccinated,1333
total_boosters,1509
new_vaccinations,1400
new_vaccinations_smoothed,844
total_vaccinations_per_hundred,1327
people_vaccinated_per_hundred,1327
people_fully_vaccinated_per_hundred,1333
total_boosters_per_hundred,1509
new_vaccinations_smoothed_per_million,844
new_people_vaccinated_smoothed,844
new_people_vaccinated_smoothed_per_hundred,844
stringency_index,582
excess_mortality_cumulative_absolute,1630
excess_mortality_cumulative,1630
excess_mortality,1630
excess_mortality_cumulative_per_million,1630
