,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,650
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1011
new_tests,1018
total_tests_per_thousand,1011
new_tests_per_thousand,1018
new_tests_smoothed,939
new_tests_smoothed_per_thousand,939
positive_rate,939
tests_per_case,942
tests_units,932
total_vaccinations,1532
people_vaccinated,1540
people_fully_vaccinated,1541
total_boosters,1568
new_vaccinations,1666
new_vaccinations_smoothed,611
total_vaccinations_per_hundred,1532
people_vaccinated_per_hundred,1540
people_fully_vaccinated_per_hundred,1541
total_boosters_per_hundred,1568
new_vaccinations_smoothed_per_million,611
new_people_vaccinated_smoothed,660
new_people_vaccinated_smoothed_per_hundred,660
stringency_index,582
extreme_poverty,1674
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1626
excess_mortality_cumulative,1626
excess_mortality,1626
excess_mortality_cumulative_per_million,1626
