,0
new_cases,1
new_cases_smoothed,6
new_deaths_smoothed,5
new_cases_per_million,1
new_cases_smoothed_per_million,6
new_deaths_smoothed_per_million,5
reproduction_rate,690
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,972
new_tests,972
total_tests_per_thousand,972
new_tests_per_thousand,972
new_tests_smoothed,916
new_tests_smoothed_per_thousand,916
positive_rate,939
tests_per_case,955
tests_units,909
total_vaccinations,1308
people_vaccinated,1308
people_fully_vaccinated,1367
total_boosters,1562
new_vaccinations,1395
new_vaccinations_smoothed,832
total_vaccinations_per_hundred,1308
people_vaccinated_per_hundred,1308
people_fully_vaccinated_per_hundred,1367
total_boosters_per_hundred,1562
new_vaccinations_smoothed_per_million,832
new_people_vaccinated_smoothed,832
new_people_vaccinated_smoothed_per_hundred,832
stringency_index,1674
extreme_poverty,1674
hospital_beds_per_thousand,1674
excess_mortality_cumulative_absolute,1650
excess_mortality_cumulative,1650
excess_mortality,1650
excess_mortality_cumulative_per_million,1650
