,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,658
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1187
new_tests,1246
total_tests_per_thousand,1187
new_tests_per_thousand,1246
new_tests_smoothed,866
new_tests_smoothed_per_thousand,866
positive_rate,866
tests_per_case,866
tests_units,859
total_vaccinations,1502
people_vaccinated,1513
people_fully_vaccinated,1528
total_boosters,1613
new_vaccinations,1589
new_vaccinations_smoothed,864
total_vaccinations_per_hundred,1502
people_vaccinated_per_hundred,1513
people_fully_vaccinated_per_hundred,1528
total_boosters_per_hundred,1613
new_vaccinations_smoothed_per_million,864
new_people_vaccinated_smoothed,864
new_people_vaccinated_smoothed_per_hundred,864
stringency_index,1674
female_smokers,1674
male_smokers,1674
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1626
excess_mortality_cumulative,1626
excess_mortality,1626
excess_mortality_cumulative_per_million,1626
