,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,665
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1583
new_tests,1621
total_tests_per_thousand,1583
new_tests_per_thousand,1621
new_tests_smoothed,1290
new_tests_smoothed_per_thousand,1290
positive_rate,1290
tests_per_case,1321
tests_units,1283
total_vaccinations,1213
people_vaccinated,1201
people_fully_vaccinated,1213
total_boosters,1425
new_vaccinations,1269
new_vaccinations_smoothed,619
total_vaccinations_per_hundred,1213
people_vaccinated_per_hundred,1201
people_fully_vaccinated_per_hundred,1213
total_boosters_per_hundred,1425
new_vaccinations_smoothed_per_million,619
new_people_vaccinated_smoothed,619
new_people_vaccinated_smoothed_per_hundred,619
stringency_index,582
extreme_poverty,1674
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
