,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,667
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1486
new_tests,1571
total_tests_per_thousand,1486
new_tests_per_thousand,1571
new_tests_smoothed,1289
new_tests_smoothed_per_thousand,1289
positive_rate,1289
tests_per_case,1289
tests_units,1282
total_vaccinations,1209
people_vaccinated,1228
people_fully_vaccinated,1220
total_boosters,1375
new_vaccinations,1284
new_vaccinations_smoothed,988
total_vaccinations_per_hundred,1209
people_vaccinated_per_hundred,1228
people_fully_vaccinated_per_hundred,1220
total_boosters_per_hundred,1375
new_vaccinations_smoothed_per_million,988
new_people_vaccinated_smoothed,988
new_people_vaccinated_smoothed_per_hundred,988
stringency_index,582
median_age,1674
aged_65_older,1674
aged_70_older,1674
cardiovasc_death_rate,1674
diabetes_prevalence,1674
female_smokers,1674
male_smokers,1674
handwashing_facilities,1674
hospital_beds_per_thousand,1674
life_expectancy,1674
human_development_index,1674
excess_mortality_cumulative_absolute,1626
excess_mortality_cumulative,1626
excess_mortality,1626
excess_mortality_cumulative_per_million,1626
