,0
new_cases,442
new_cases_smoothed,447
new_deaths_smoothed,5
new_cases_per_million,442
new_cases_smoothed_per_million,447
new_deaths_smoothed_per_million,5
reproduction_rate,640
icu_patients,293
icu_patients_per_million,293
hosp_patients,293
hosp_patients_per_million,293
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,299
weekly_hosp_admissions_per_million,299
total_tests,834
new_tests,834
total_tests_per_thousand,834
new_tests_per_thousand,834
new_tests_smoothed,841
new_tests_smoothed_per_thousand,841
positive_rate,840
tests_per_case,840
tests_units,834
total_vaccinations,796
people_vaccinated,796
people_fully_vaccinated,796
total_boosters,1099
new_vaccinations,797
new_vaccinations_smoothed,797
total_vaccinations_per_hundred,796
people_vaccinated_per_hundred,796
people_fully_vaccinated_per_hundred,796
total_boosters_per_hundred,1099
new_vaccinations_smoothed_per_million,797
new_people_vaccinated_smoothed,797
new_people_vaccinated_smoothed_per_hundred,797
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
