,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,653
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1093
new_tests,1204
total_tests_per_thousand,1093
new_tests_per_thousand,1204
new_tests_smoothed,858
new_tests_smoothed_per_thousand,858
positive_rate,858
tests_per_case,858
tests_units,851
total_vaccinations,1194
people_vaccinated,1201
people_fully_vaccinated,1216
total_boosters,1401
new_vaccinations,1302
new_vaccinations_smoothed,659
total_vaccinations_per_hundred,1194
people_vaccinated_per_hundred,1201
people_fully_vaccinated_per_hundred,1216
total_boosters_per_hundred,1401
new_vaccinations_smoothed_per_million,659
new_people_vaccinated_smoothed,659
new_people_vaccinated_smoothed_per_hundred,659
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1626
excess_mortality_cumulative,1626
excess_mortality,1626
excess_mortality_cumulative_per_million,1626
