,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,708
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1058
new_tests,1116
total_tests_per_thousand,1058
new_tests_per_thousand,1116
new_tests_smoothed,864
new_tests_smoothed_per_thousand,864
positive_rate,865
tests_per_case,865
tests_units,857
total_vaccinations,1622
people_vaccinated,1613
people_fully_vaccinated,1613
total_boosters,1641
new_vaccinations,1673
new_vaccinations_smoothed,827
total_vaccinations_per_hundred,1622
people_vaccinated_per_hundred,1613
people_fully_vaccinated_per_hundred,1613
total_boosters_per_hundred,1641
new_vaccinations_smoothed_per_million,827
new_people_vaccinated_smoothed,827
new_people_vaccinated_smoothed_per_hundred,827
stringency_index,582
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
