,0
new_cases,1
new_cases_smoothed,6
new_deaths_smoothed,5
new_cases_per_million,1
new_cases_smoothed_per_million,6
new_deaths_smoothed_per_million,5
reproduction_rate,1058
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1092
new_tests,1198
total_tests_per_thousand,1092
new_tests_per_thousand,1198
new_tests_smoothed,806
new_tests_smoothed_per_thousand,806
positive_rate,1674
tests_per_case,1674
tests_units,799
total_vaccinations,1569
people_vaccinated,1570
people_fully_vaccinated,1579
total_boosters,1619
new_vaccinations,1673
new_vaccinations_smoothed,899
total_vaccinations_per_hundred,1569
people_vaccinated_per_hundred,1570
people_fully_vaccinated_per_hundred,1579
total_boosters_per_hundred,1619
new_vaccinations_smoothed_per_million,899
new_people_vaccinated_smoothed,899
new_people_vaccinated_smoothed_per_hundred,899
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1650
excess_mortality_cumulative,1650
excess_mortality,1650
excess_mortality_cumulative_per_million,1650
