,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,641
icu_patients,667
icu_patients_per_million,667
hosp_patients,667
hosp_patients_per_million,667
weekly_icu_admissions,673
weekly_icu_admissions_per_million,673
weekly_hosp_admissions,673
weekly_hosp_admissions_per_million,673
total_tests,924
new_tests,924
total_tests_per_thousand,924
new_tests_per_thousand,924
new_tests_smoothed,931
new_tests_smoothed_per_thousand,931
positive_rate,930
tests_per_case,930
tests_units,924
total_vaccinations,1531
people_vaccinated,1531
people_fully_vaccinated,1533
total_boosters,1575
new_vaccinations,1674
new_vaccinations_smoothed,680
total_vaccinations_per_hundred,1531
people_vaccinated_per_hundred,1531
people_fully_vaccinated_per_hundred,1533
total_boosters_per_hundred,1575
new_vaccinations_smoothed_per_million,680
new_people_vaccinated_smoothed,680
new_people_vaccinated_smoothed_per_hundred,680
stringency_index,582
extreme_poverty,1674
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
