,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,927
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1600
new_tests,1642
total_tests_per_thousand,1600
new_tests_per_thousand,1642
new_tests_smoothed,1416
new_tests_smoothed_per_thousand,1416
positive_rate,1423
tests_per_case,1423
tests_units,1409
total_vaccinations,1534
people_vaccinated,1550
people_fully_vaccinated,1561
total_boosters,1605
new_vaccinations,1641
new_vaccinations_smoothed,909
total_vaccinations_per_hundred,1534
people_vaccinated_per_hundred,1550
people_fully_vaccinated_per_hundred,1561
total_boosters_per_hundred,1605
new_vaccinations_smoothed_per_million,909
new_people_vaccinated_smoothed,909
new_people_vaccinated_smoothed_per_hundred,909
stringency_index,1674
extreme_poverty,1674
female_smokers,1674
male_smokers,1674
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1650
excess_mortality_cumulative,1650
excess_mortality,1650
excess_mortality_cumulative_per_million,1650
