,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,847
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1662
new_tests,1674
total_tests_per_thousand,1662
new_tests_per_thousand,1674
new_tests_smoothed,1392
new_tests_smoothed_per_thousand,1392
positive_rate,1393
tests_per_case,1418
tests_units,1385
total_vaccinations,1579
people_vaccinated,1580
people_fully_vaccinated,1592
total_boosters,1673
new_vaccinations,1664
new_vaccinations_smoothed,1097
total_vaccinations_per_hundred,1579
people_vaccinated_per_hundred,1580
people_fully_vaccinated_per_hundred,1592
total_boosters_per_hundred,1673
new_vaccinations_smoothed_per_million,1097
new_people_vaccinated_smoothed,1097
new_people_vaccinated_smoothed_per_hundred,1097
stringency_index,1674
extreme_poverty,1674
female_smokers,1674
male_smokers,1674
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1650
excess_mortality_cumulative,1650
excess_mortality,1650
excess_mortality_cumulative_per_million,1650
