,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,654
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,970
new_tests,979
total_tests_per_thousand,970
new_tests_per_thousand,979
new_tests_smoothed,936
new_tests_smoothed_per_thousand,936
positive_rate,977
tests_per_case,977
tests_units,929
total_vaccinations,1326
people_vaccinated,1394
people_fully_vaccinated,1350
total_boosters,1572
new_vaccinations,1419
new_vaccinations_smoothed,629
total_vaccinations_per_hundred,1326
people_vaccinated_per_hundred,1394
people_fully_vaccinated_per_hundred,1350
total_boosters_per_hundred,1572
new_vaccinations_smoothed_per_million,629
new_people_vaccinated_smoothed,653
new_people_vaccinated_smoothed_per_hundred,653
stringency_index,582
excess_mortality_cumulative_absolute,1504
excess_mortality_cumulative,1504
excess_mortality,1504
excess_mortality_cumulative_per_million,1504
