,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,649
icu_patients,909
icu_patients_per_million,909
hosp_patients,900
hosp_patients_per_million,900
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,851
new_tests,852
total_tests_per_thousand,851
new_tests_per_thousand,852
new_tests_smoothed,858
new_tests_smoothed_per_thousand,858
positive_rate,859
tests_per_case,859
tests_units,851
total_vaccinations,1530
people_vaccinated,1530
people_fully_vaccinated,1530
total_boosters,1530
new_vaccinations,1674
new_vaccinations_smoothed,673
total_vaccinations_per_hundred,1530
people_vaccinated_per_hundred,1530
people_fully_vaccinated_per_hundred,1530
total_boosters_per_hundred,1530
new_vaccinations_smoothed_per_million,673
new_people_vaccinated_smoothed,673
new_people_vaccinated_smoothed_per_hundred,673
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
