,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,660
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,834
new_tests,834
total_tests_per_thousand,834
new_tests_per_thousand,834
new_tests_smoothed,833
new_tests_smoothed_per_thousand,833
positive_rate,835
tests_per_case,848
tests_units,826
total_vaccinations,1286
people_vaccinated,1290
people_fully_vaccinated,1355
total_boosters,1552
new_vaccinations,1339
new_vaccinations_smoothed,1034
total_vaccinations_per_hundred,1286
people_vaccinated_per_hundred,1290
people_fully_vaccinated_per_hundred,1355
total_boosters_per_hundred,1552
new_vaccinations_smoothed_per_million,1034
new_people_vaccinated_smoothed,1034
new_people_vaccinated_smoothed_per_hundred,1034
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
