,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,675
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1651
new_tests,1672
total_tests_per_thousand,1651
new_tests_per_thousand,1672
new_tests_smoothed,1575
new_tests_smoothed_per_thousand,1575
positive_rate,1575
tests_per_case,1594
tests_units,1568
total_vaccinations,1612
people_vaccinated,1611
people_fully_vaccinated,1612
total_boosters,1674
new_vaccinations,1673
new_vaccinations_smoothed,770
total_vaccinations_per_hundred,1612
people_vaccinated_per_hundred,1611
people_fully_vaccinated_per_hundred,1612
total_boosters_per_hundred,1674
new_vaccinations_smoothed_per_million,770
new_people_vaccinated_smoothed,770
new_people_vaccinated_smoothed_per_hundred,770
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
