,0
total_cases,1372
new_cases,1372
new_cases_smoothed,1372
total_deaths,1372
new_deaths,1372
new_deaths_smoothed,1372
total_cases_per_million,1372
new_cases_per_million,1372
new_cases_smoothed_per_million,1372
total_deaths_per_million,1372
new_deaths_per_million,1372
new_deaths_smoothed_per_million,1372
reproduction_rate,1372
icu_patients,581
icu_patients_per_million,581
weekly_icu_admissions,1372
weekly_icu_admissions_per_million,1372
weekly_hosp_admissions,6
weekly_hosp_admissions_per_million,6
total_tests,1372
new_tests,1372
total_tests_per_thousand,1372
new_tests_per_thousand,1372
new_tests_smoothed,1372
new_tests_smoothed_per_thousand,1372
positive_rate,1372
tests_per_case,1372
tests_units,1372
total_vaccinations,486
people_vaccinated,665
people_fully_vaccinated,525
total_boosters,917
new_vaccinations,506
new_vaccinations_smoothed,460
total_vaccinations_per_hundred,486
people_vaccinated_per_hundred,665
people_fully_vaccinated_per_hundred,525
total_boosters_per_hundred,917
new_vaccinations_smoothed_per_million,460
new_people_vaccinated_smoothed,460
new_people_vaccinated_smoothed_per_hundred,460
stringency_index,1372
population_density,1372
median_age,1372
aged_65_older,1372
aged_70_older,1372
gdp_per_capita,1372
extreme_poverty,1372
cardiovasc_death_rate,1372
diabetes_prevalence,1372
female_smokers,1372
male_smokers,1372
handwashing_facilities,1372
hospital_beds_per_thousand,1372
life_expectancy,1372
human_development_index,1372
excess_mortality_cumulative_absolute,1372
excess_mortality_cumulative,1372
excess_mortality,1372
excess_mortality_cumulative_per_million,1372
