,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,705
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1498
new_tests,1589
total_tests_per_thousand,1498
new_tests_per_thousand,1589
new_tests_smoothed,1018
new_tests_smoothed_per_thousand,1018
positive_rate,1018
tests_per_case,1039
tests_units,1011
total_vaccinations,1585
people_vaccinated,1585
people_fully_vaccinated,1594
total_boosters,1668
new_vaccinations,1671
new_vaccinations_smoothed,765
total_vaccinations_per_hundred,1585
people_vaccinated_per_hundred,1585
people_fully_vaccinated_per_hundred,1594
total_boosters_per_hundred,1668
new_vaccinations_smoothed_per_million,765
new_people_vaccinated_smoothed,765
new_people_vaccinated_smoothed_per_hundred,765
stringency_index,582
population_density,1674
extreme_poverty,1674
female_smokers,1674
male_smokers,1674
handwashing_facilities,1674
hospital_beds_per_thousand,1674
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
