,0
new_cases_smoothed,5
new_deaths,1
new_deaths_smoothed,6
new_cases_smoothed_per_million,5
new_deaths_per_million,1
new_deaths_smoothed_per_million,6
reproduction_rate,651
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1303
new_tests,1305
total_tests_per_thousand,1303
new_tests_per_thousand,1305
new_tests_smoothed,1309
new_tests_smoothed_per_thousand,1309
positive_rate,1309
tests_per_case,1309
tests_units,1302
total_vaccinations,1215
people_vaccinated,1171
people_fully_vaccinated,1169
total_boosters,1550
new_vaccinations,1265
new_vaccinations_smoothed,629
total_vaccinations_per_hundred,1215
people_vaccinated_per_hundred,1171
people_fully_vaccinated_per_hundred,1169
total_boosters_per_hundred,1550
new_vaccinations_smoothed_per_million,629
new_people_vaccinated_smoothed,629
new_people_vaccinated_smoothed_per_hundred,629
stringency_index,582
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
