,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,638
icu_patients,893
icu_patients_per_million,893
hosp_patients,476
hosp_patients_per_million,476
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,786
weekly_hosp_admissions_per_million,786
total_tests,896
new_tests,898
total_tests_per_thousand,896
new_tests_per_thousand,898
new_tests_smoothed,901
new_tests_smoothed_per_thousand,901
positive_rate,904
tests_per_case,904
tests_units,894
total_vaccinations,1072
people_vaccinated,1065
people_fully_vaccinated,1065
total_boosters,1335
new_vaccinations,1074
new_vaccinations_smoothed,1072
total_vaccinations_per_hundred,1072
people_vaccinated_per_hundred,1065
people_fully_vaccinated_per_hundred,1065
total_boosters_per_hundred,1335
new_vaccinations_smoothed_per_million,1072
new_people_vaccinated_smoothed,1065
new_people_vaccinated_smoothed_per_hundred,1065
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
