,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,1055
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1406
new_tests,1406
total_tests_per_thousand,1406
new_tests_per_thousand,1406
new_tests_smoothed,1292
new_tests_smoothed_per_thousand,1292
positive_rate,1336
tests_per_case,1336
tests_units,1285
total_vaccinations,1561
people_vaccinated,1547
people_fully_vaccinated,1555
total_boosters,1674
new_vaccinations,1620
new_vaccinations_smoothed,1162
total_vaccinations_per_hundred,1561
people_vaccinated_per_hundred,1547
people_fully_vaccinated_per_hundred,1555
total_boosters_per_hundred,1674
new_vaccinations_smoothed_per_million,1162
new_people_vaccinated_smoothed,1162
new_people_vaccinated_smoothed_per_hundred,1162
stringency_index,582
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
