,0
new_cases,392
new_cases_smoothed,397
new_deaths,392
new_deaths_smoothed,397
new_cases_per_million,392
new_cases_smoothed_per_million,397
new_deaths_per_million,392
new_deaths_smoothed_per_million,397
reproduction_rate,638
icu_patients,629
icu_patients_per_million,629
hosp_patients,629
hosp_patients_per_million,629
weekly_icu_admissions,635
weekly_icu_admissions_per_million,635
weekly_hosp_admissions,635
weekly_hosp_admissions_per_million,635
total_tests,849
new_tests,849
total_tests_per_thousand,849
new_tests_per_thousand,849
new_tests_smoothed,856
new_tests_smoothed_per_thousand,856
positive_rate,849
tests_per_case,855
tests_units,849
total_vaccinations,1332
people_vaccinated,1328
people_fully_vaccinated,1335
total_boosters,1524
new_vaccinations,1455
new_vaccinations_smoothed,804
total_vaccinations_per_hundred,1332
people_vaccinated_per_hundred,1328
people_fully_vaccinated_per_hundred,1335
total_boosters_per_hundred,1524
new_vaccinations_smoothed_per_million,804
new_people_vaccinated_smoothed,804
new_people_vaccinated_smoothed_per_hundred,804
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
