,0
total_cases,394
new_cases,394
new_cases_smoothed,399
total_deaths,394
new_deaths,394
new_deaths_smoothed,399
total_cases_per_million,394
new_cases_per_million,394
new_cases_smoothed_per_million,399
total_deaths_per_million,394
new_deaths_per_million,394
new_deaths_smoothed_per_million,399
reproduction_rate,2068
icu_patients,2068
icu_patients_per_million,2068
hosp_patients,2068
hosp_patients_per_million,2068
weekly_icu_admissions,2068
weekly_icu_admissions_per_million,2068
weekly_hosp_admissions,2068
weekly_hosp_admissions_per_million,2068
total_tests,2037
new_tests,2064
total_tests_per_thousand,2037
new_tests_per_thousand,2064
new_tests_smoothed,2002
new_tests_smoothed_per_thousand,2002
positive_rate,2002
tests_per_case,2002
tests_units,1995
total_vaccinations,1913
people_vaccinated,1913
people_fully_vaccinated,1913
total_boosters,2042
new_vaccinations,1994
new_vaccinations_smoothed,1683
total_vaccinations_per_hundred,1913
people_vaccinated_per_hundred,1913
people_fully_vaccinated_per_hundred,1913
total_boosters_per_hundred,2042
new_vaccinations_smoothed_per_million,1683
new_people_vaccinated_smoothed,1683
new_people_vaccinated_smoothed_per_hundred,1683
stringency_index,1674
median_age,2068
aged_65_older,2068
aged_70_older,2068
gdp_per_capita,2068
extreme_poverty,2068
cardiovasc_death_rate,2068
diabetes_prevalence,2068
female_smokers,2068
male_smokers,2068
handwashing_facilities,2068
hospital_beds_per_thousand,2068
human_development_index,2068
excess_mortality_cumulative_absolute,2020
excess_mortality_cumulative,2020
excess_mortality,2020
excess_mortality_cumulative_per_million,2020
