,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,667
icu_patients,1150
icu_patients_per_million,1150
hosp_patients,1150
hosp_patients_per_million,1150
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,859
new_tests,867
total_tests_per_thousand,859
new_tests_per_thousand,867
new_tests_smoothed,855
new_tests_smoothed_per_thousand,855
positive_rate,855
tests_per_case,855
tests_units,848
total_vaccinations,1078
people_vaccinated,1078
people_fully_vaccinated,1087
total_boosters,1315
new_vaccinations,1085
new_vaccinations_smoothed,1062
total_vaccinations_per_hundred,1078
people_vaccinated_per_hundred,1078
people_fully_vaccinated_per_hundred,1087
total_boosters_per_hundred,1315
new_vaccinations_smoothed_per_million,1062
new_people_vaccinated_smoothed,1062
new_people_vaccinated_smoothed_per_hundred,1062
stringency_index,582
female_smokers,1674
male_smokers,1674
excess_mortality_cumulative_absolute,1649
excess_mortality_cumulative,1649
excess_mortality,1649
excess_mortality_cumulative_per_million,1649
