,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,656
icu_patients,1523
icu_patients_per_million,1523
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1475
weekly_icu_admissions_per_million,1475
weekly_hosp_admissions,1475
weekly_hosp_admissions_per_million,1475
total_tests,829
new_tests,829
total_tests_per_thousand,829
new_tests_per_thousand,829
new_tests_smoothed,836
new_tests_smoothed_per_thousand,836
positive_rate,836
tests_per_case,836
tests_units,829
total_vaccinations,1100
people_vaccinated,1100
people_fully_vaccinated,1114
total_boosters,1120
new_vaccinations,1107
new_vaccinations_smoothed,1090
total_vaccinations_per_hundred,1100
people_vaccinated_per_hundred,1100
people_fully_vaccinated_per_hundred,1114
total_boosters_per_hundred,1120
new_vaccinations_smoothed_per_million,1090
new_people_vaccinated_smoothed,1090
new_people_vaccinated_smoothed_per_hundred,1090
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
