,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,666
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1231
new_tests,1231
total_tests_per_thousand,1231
new_tests_per_thousand,1231
new_tests_smoothed,1185
new_tests_smoothed_per_thousand,1185
positive_rate,1186
tests_per_case,1186
tests_units,1178
total_vaccinations,1386
people_vaccinated,1387
people_fully_vaccinated,1406
total_boosters,1673
new_vaccinations,1478
new_vaccinations_smoothed,1096
total_vaccinations_per_hundred,1386
people_vaccinated_per_hundred,1387
people_fully_vaccinated_per_hundred,1406
total_boosters_per_hundred,1673
new_vaccinations_smoothed_per_million,1096
new_people_vaccinated_smoothed,1096
new_people_vaccinated_smoothed_per_hundred,1096
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1626
excess_mortality_cumulative,1626
excess_mortality,1626
excess_mortality_cumulative_per_million,1626
