,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,651
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1648
new_tests,1660
total_tests_per_thousand,1648
new_tests_per_thousand,1660
new_tests_smoothed,1633
new_tests_smoothed_per_thousand,1633
positive_rate,1674
tests_per_case,1674
tests_units,1626
total_vaccinations,1246
people_vaccinated,1270
people_fully_vaccinated,1269
total_boosters,1530
new_vaccinations,1287
new_vaccinations_smoothed,997
total_vaccinations_per_hundred,1246
people_vaccinated_per_hundred,1270
people_fully_vaccinated_per_hundred,1269
total_boosters_per_hundred,1530
new_vaccinations_smoothed_per_million,997
new_people_vaccinated_smoothed,1022
new_people_vaccinated_smoothed_per_hundred,1022
stringency_index,582
extreme_poverty,1674
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1650
excess_mortality_cumulative,1650
excess_mortality,1650
excess_mortality_cumulative_per_million,1650
