,0
total_cases,4
new_cases,4
new_cases_smoothed,9
total_deaths,4
new_deaths,4
new_deaths_smoothed,9
total_cases_per_million,4
new_cases_per_million,4
new_cases_smoothed_per_million,9
total_deaths_per_million,4
new_deaths_per_million,4
new_deaths_smoothed_per_million,9
reproduction_rate,658
icu_patients,1678
icu_patients_per_million,1678
hosp_patients,1678
hosp_patients_per_million,1678
weekly_icu_admissions,1678
weekly_icu_admissions_per_million,1678
weekly_hosp_admissions,1678
weekly_hosp_admissions_per_million,1678
total_tests,778
new_tests,778
total_tests_per_thousand,778
new_tests_per_thousand,778
new_tests_smoothed,785
new_tests_smoothed_per_thousand,785
positive_rate,784
tests_per_case,835
tests_units,778
total_vaccinations,1264
people_vaccinated,1273
people_fully_vaccinated,1297
total_boosters,1655
new_vaccinations,1339
new_vaccinations_smoothed,1026
total_vaccinations_per_hundred,1264
people_vaccinated_per_hundred,1273
people_fully_vaccinated_per_hundred,1297
total_boosters_per_hundred,1655
new_vaccinations_smoothed_per_million,1026
new_people_vaccinated_smoothed,1026
new_people_vaccinated_smoothed_per_hundred,1026
stringency_index,582
excess_mortality_cumulative_absolute,1471
excess_mortality_cumulative,1471
excess_mortality,1471
excess_mortality_cumulative_per_million,1471
