,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,1478
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1674
new_tests,1674
total_tests_per_thousand,1674
new_tests_per_thousand,1674
new_tests_smoothed,1674
new_tests_smoothed_per_thousand,1674
positive_rate,1674
tests_per_case,1674
tests_units,1674
total_vaccinations,1656
people_vaccinated,1656
people_fully_vaccinated,1662
total_boosters,1669
new_vaccinations,1673
new_vaccinations_smoothed,991
total_vaccinations_per_hundred,1656
people_vaccinated_per_hundred,1656
people_fully_vaccinated_per_hundred,1662
total_boosters_per_hundred,1669
new_vaccinations_smoothed_per_million,991
new_people_vaccinated_smoothed,991
new_people_vaccinated_smoothed_per_hundred,991
stringency_index,1674
median_age,1674
aged_65_older,1674
aged_70_older,1674
extreme_poverty,1674
cardiovasc_death_rate,1674
handwashing_facilities,1674
human_development_index,1674
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
