,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,636
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1622
weekly_icu_admissions_per_million,1622
weekly_hosp_admissions,1622
weekly_hosp_admissions_per_million,1622
total_tests,1674
new_tests,1520
total_tests_per_thousand,1674
new_tests_per_thousand,1520
new_tests_smoothed,1526
new_tests_smoothed_per_thousand,1526
positive_rate,1526
tests_per_case,1526
tests_units,1520
total_vaccinations,1009
people_vaccinated,912
people_fully_vaccinated,912
total_boosters,1267
new_vaccinations,1010
new_vaccinations_smoothed,1010
total_vaccinations_per_hundred,1009
people_vaccinated_per_hundred,912
people_fully_vaccinated_per_hundred,912
total_boosters_per_hundred,1267
new_vaccinations_smoothed_per_million,1010
new_people_vaccinated_smoothed,912
new_people_vaccinated_smoothed_per_hundred,912
stringency_index,582
extreme_poverty,1674
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1626
excess_mortality_cumulative,1626
excess_mortality,1626
excess_mortality_cumulative_per_million,1626
