,0
new_cases_smoothed,5
new_deaths,1
new_deaths_smoothed,6
new_cases_smoothed_per_million,5
new_deaths_per_million,1
new_deaths_smoothed_per_million,6
reproduction_rate,651
icu_patients,426
icu_patients_per_million,426
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,455
weekly_icu_admissions_per_million,455
weekly_hosp_admissions,571
weekly_hosp_admissions_per_million,571
total_tests,854
new_tests,854
total_tests_per_thousand,854
new_tests_per_thousand,854
new_tests_smoothed,861
new_tests_smoothed_per_thousand,861
positive_rate,861
tests_per_case,861
tests_units,854
total_vaccinations,912
people_vaccinated,914
people_fully_vaccinated,924
total_boosters,1129
new_vaccinations,924
new_vaccinations_smoothed,574
total_vaccinations_per_hundred,912
people_vaccinated_per_hundred,914
people_fully_vaccinated_per_hundred,924
total_boosters_per_hundred,1129
new_vaccinations_smoothed_per_million,574
new_people_vaccinated_smoothed,898
new_people_vaccinated_smoothed_per_hundred,898
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
