,0
total_cases,691
new_cases,691
new_cases_smoothed,691
total_deaths,691
new_deaths,691
new_deaths_smoothed,691
total_cases_per_million,691
new_cases_per_million,691
new_cases_smoothed_per_million,691
total_deaths_per_million,691
new_deaths_per_million,691
new_deaths_smoothed_per_million,691
reproduction_rate,691
icu_patients,691
icu_patients_per_million,691
hosp_patients,691
hosp_patients_per_million,691
weekly_icu_admissions,691
weekly_icu_admissions_per_million,691
weekly_hosp_admissions,691
weekly_hosp_admissions_per_million,691
total_tests,691
new_tests,691
total_tests_per_thousand,691
new_tests_per_thousand,691
new_tests_smoothed,691
new_tests_smoothed_per_thousand,691
positive_rate,691
tests_per_case,691
tests_units,691
total_vaccinations,664
people_vaccinated,667
people_fully_vaccinated,667
total_boosters,684
new_vaccinations,689
new_vaccinations_smoothed,2
total_vaccinations_per_hundred,664
people_vaccinated_per_hundred,667
people_fully_vaccinated_per_hundred,667
total_boosters_per_hundred,684
new_vaccinations_smoothed_per_million,2
new_people_vaccinated_smoothed,72
new_people_vaccinated_smoothed_per_hundred,72
stringency_index,691
population_density,691
median_age,691
aged_65_older,691
aged_70_older,691
gdp_per_capita,691
extreme_poverty,691
cardiovasc_death_rate,691
diabetes_prevalence,691
female_smokers,691
male_smokers,691
handwashing_facilities,691
hospital_beds_per_thousand,691
life_expectancy,691
human_development_index,691
excess_mortality_cumulative_absolute,691
excess_mortality_cumulative,691
excess_mortality,691
excess_mortality_cumulative_per_million,691
