,0
new_cases,1
new_cases_smoothed,6
new_deaths_smoothed,5
new_cases_per_million,1
new_cases_smoothed_per_million,6
new_deaths_smoothed_per_million,5
reproduction_rate,722
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1363
new_tests,1466
total_tests_per_thousand,1363
new_tests_per_thousand,1466
new_tests_smoothed,865
new_tests_smoothed_per_thousand,865
positive_rate,867
tests_per_case,867
tests_units,858
total_vaccinations,1392
people_vaccinated,1395
people_fully_vaccinated,1453
total_boosters,1654
new_vaccinations,1475
new_vaccinations_smoothed,753
total_vaccinations_per_hundred,1392
people_vaccinated_per_hundred,1395
people_fully_vaccinated_per_hundred,1453
total_boosters_per_hundred,1654
new_vaccinations_smoothed_per_million,753
new_people_vaccinated_smoothed,753
new_people_vaccinated_smoothed_per_hundred,753
stringency_index,582
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
