,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,712
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1672
new_tests,1674
total_tests_per_thousand,1672
new_tests_per_thousand,1674
new_tests_smoothed,1593
new_tests_smoothed_per_thousand,1593
positive_rate,1593
tests_per_case,1616
tests_units,1586
total_vaccinations,1627
people_vaccinated,1626
people_fully_vaccinated,1634
total_boosters,1653
new_vaccinations,1674
new_vaccinations_smoothed,729
total_vaccinations_per_hundred,1627
people_vaccinated_per_hundred,1626
people_fully_vaccinated_per_hundred,1634
total_boosters_per_hundred,1653
new_vaccinations_smoothed_per_million,729
new_people_vaccinated_smoothed,729
new_people_vaccinated_smoothed_per_hundred,729
stringency_index,582
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
