,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,662
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1227
new_tests,1233
total_tests_per_thousand,1227
new_tests_per_thousand,1233
new_tests_smoothed,1228
new_tests_smoothed_per_thousand,1228
positive_rate,1228
tests_per_case,1228
tests_units,1221
total_vaccinations,1376
people_vaccinated,1225
people_fully_vaccinated,1223
total_boosters,1656
new_vaccinations,1401
new_vaccinations_smoothed,855
total_vaccinations_per_hundred,1376
people_vaccinated_per_hundred,1225
people_fully_vaccinated_per_hundred,1223
total_boosters_per_hundred,1656
new_vaccinations_smoothed_per_million,855
new_people_vaccinated_smoothed,958
new_people_vaccinated_smoothed_per_hundred,958
stringency_index,582
excess_mortality_cumulative_absolute,1626
excess_mortality_cumulative,1626
excess_mortality,1626
excess_mortality_cumulative_per_million,1626
