,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,663
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1014
new_tests,1083
total_tests_per_thousand,1014
new_tests_per_thousand,1083
new_tests_smoothed,880
new_tests_smoothed_per_thousand,880
positive_rate,881
tests_per_case,881
tests_units,873
total_vaccinations,1441
people_vaccinated,1496
people_fully_vaccinated,1636
total_boosters,1658
new_vaccinations,1503
new_vaccinations_smoothed,954
total_vaccinations_per_hundred,1441
people_vaccinated_per_hundred,1496
people_fully_vaccinated_per_hundred,1636
total_boosters_per_hundred,1658
new_vaccinations_smoothed_per_million,954
new_people_vaccinated_smoothed,954
new_people_vaccinated_smoothed_per_hundred,954
stringency_index,582
female_smokers,1674
male_smokers,1674
hospital_beds_per_thousand,1674
excess_mortality_cumulative_absolute,1674
excess_mortality_cumulative,1674
excess_mortality,1674
excess_mortality_cumulative_per_million,1674
