,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,649
icu_patients,695
icu_patients_per_million,695
hosp_patients,512
hosp_patients_per_million,512
weekly_icu_admissions,520
weekly_icu_admissions_per_million,520
weekly_hosp_admissions,518
weekly_hosp_admissions_per_million,518
total_tests,820
new_tests,820
total_tests_per_thousand,820
new_tests_per_thousand,820
new_tests_smoothed,827
new_tests_smoothed_per_thousand,827
positive_rate,820
tests_per_case,826
tests_units,820
total_vaccinations,828
people_vaccinated,828
people_fully_vaccinated,828
total_boosters,1022
new_vaccinations,849
new_vaccinations_smoothed,808
total_vaccinations_per_hundred,828
people_vaccinated_per_hundred,828
people_fully_vaccinated_per_hundred,828
total_boosters_per_hundred,1022
new_vaccinations_smoothed_per_million,808
new_people_vaccinated_smoothed,808
new_people_vaccinated_smoothed_per_hundred,808
stringency_index,582
handwashing_facilities,1674
excess_mortality_cumulative_absolute,1465
excess_mortality_cumulative,1465
excess_mortality,1465
excess_mortality_cumulative_per_million,1465
