,0
new_cases_smoothed,5
new_deaths_smoothed,5
new_cases_smoothed_per_million,5
new_deaths_smoothed_per_million,5
reproduction_rate,1674
icu_patients,1674
icu_patients_per_million,1674
hosp_patients,1674
hosp_patients_per_million,1674
weekly_icu_admissions,1674
weekly_icu_admissions_per_million,1674
weekly_hosp_admissions,1674
weekly_hosp_admissions_per_million,1674
total_tests,1672
new_tests,1672
total_tests_per_thousand,1672
new_tests_per_thousand,1672
new_tests_smoothed,1674
new_tests_smoothed_per_thousand,1674
positive_rate,1674
tests_per_case,1674
tests_units,1672
total_vaccinations,1043
people_vaccinated,1056
people_fully_vaccinated,1058
total_boosters,1674
new_vaccinations,1207
new_vaccinations_smoothed,596
total_vaccinations_per_hundred,1043
people_vaccinated_per_hundred,1056
people_fully_vaccinated_per_hundred,1058
total_boosters_per_hundred,1674
new_vaccinations_smoothed_per_million,596
new_people_vaccinated_smoothed,596
new_people_vaccinated_smoothed_per_hundred,596
stringency_index,582
extreme_poverty,1674
cardiovasc_death_rate,1674
female_smokers,1674
male_smokers,1674
handwashing_facilities,1674
hospital_beds_per_thousand,1674
human_development_index,1674
excess_mortality_cumulative_absolute,1650
excess_mortality_cumulative,1650
excess_mortality,1650
excess_mortality_cumulative_per_million,1650
