,0
total_cases,1198
new_cases,1198
new_cases_smoothed,1198
total_deaths,1198
new_deaths,1198
new_deaths_smoothed,1198
total_cases_per_million,1198
new_cases_per_million,1198
new_cases_smoothed_per_million,1198
total_deaths_per_million,1198
new_deaths_per_million,1198
new_deaths_smoothed_per_million,1198
reproduction_rate,1198
weekly_icu_admissions,1198
weekly_icu_admissions_per_million,1198
weekly_hosp_admissions,6
weekly_hosp_admissions_per_million,6
total_tests,1198
new_tests,1198
total_tests_per_thousand,1198
new_tests_per_thousand,1198
new_tests_smoothed,1198
new_tests_smoothed_per_thousand,1198
positive_rate,1198
tests_per_case,1198
tests_units,1198
total_vaccinations,382
people_vaccinated,472
people_fully_vaccinated,414
total_boosters,687
new_vaccinations,402
new_vaccinations_smoothed,297
total_vaccinations_per_hundred,382
people_vaccinated_per_hundred,472
people_fully_vaccinated_per_hundred,414
total_boosters_per_hundred,687
new_vaccinations_smoothed_per_million,297
new_people_vaccinated_smoothed,390
new_people_vaccinated_smoothed_per_hundred,390
stringency_index,1198
population_density,1198
median_age,1198
aged_65_older,1198
aged_70_older,1198
gdp_per_capita,1198
extreme_poverty,1198
cardiovasc_death_rate,1198
diabetes_prevalence,1198
female_smokers,1198
male_smokers,1198
handwashing_facilities,1198
hospital_beds_per_thousand,1198
life_expectancy,1198
human_development_index,1198
excess_mortality_cumulative_absolute,1198
excess_mortality_cumulative,1198
excess_mortality,1198
excess_mortality_cumulative_per_million,1198
