,0
continent,3013
total_cases,1339
new_cases,1339
new_cases_smoothed,1344
total_deaths,1339
new_deaths,1339
new_deaths_smoothed,1344
total_cases_per_million,1339
new_cases_per_million,1339
new_cases_smoothed_per_million,1344
total_deaths_per_million,1339
new_deaths_per_million,1339
new_deaths_smoothed_per_million,1344
reproduction_rate,3013
icu_patients,3013
icu_patients_per_million,3013
hosp_patients,3013
hosp_patients_per_million,3013
weekly_icu_admissions,3013
weekly_icu_admissions_per_million,3013
weekly_hosp_admissions,3013
weekly_hosp_admissions_per_million,3013
total_tests,3013
new_tests,3013
total_tests_per_thousand,3013
new_tests_per_thousand,3013
new_tests_smoothed,3013
new_tests_smoothed_per_thousand,3013
positive_rate,3013
tests_per_case,3013
tests_units,3013
total_vaccinations,1674
people_vaccinated,1674
people_fully_vaccinated,1688
total_boosters,1688
new_vaccinations,1680
new_vaccinations_smoothed,1680
total_vaccinations_per_hundred,1674
people_vaccinated_per_hundred,1674
people_fully_vaccinated_per_hundred,1688
total_boosters_per_hundred,1688
new_vaccinations_smoothed_per_million,1680
new_people_vaccinated_smoothed,1680
new_people_vaccinated_smoothed_per_hundred,1680
stringency_index,3013
population_density,3013
median_age,3013
aged_65_older,3013
aged_70_older,3013
gdp_per_capita,3013
extreme_poverty,3013
cardiovasc_death_rate,3013
diabetes_prevalence,3013
female_smokers,3013
male_smokers,3013
handwashing_facilities,3013
hospital_beds_per_thousand,3013
life_expectancy,3013
human_development_index,3013
excess_mortality_cumulative_absolute,3013
excess_mortality_cumulative,3013
excess_mortality,3013
excess_mortality_cumulative_per_million,3013
